SimpleID INATTENTIVE_RESP Q_TotalDurationSecs Gender Vehicles HomePark ModelYear Hybrid BuyLease UsedPurchaseYear VehPrice VehSize KnowMPG VehMPG Age Education License Occupation CommuteFullLength DriveCommute WorkParkFee HH_Head Income Kids Adolescent Adults Workers Zipcode HomeType scenario_num year scenario_year in_year choice gas_price ele_price gasveh_price gasveh_mpg gasveh_range gasveh_size hev_price hev_mpg hev_range hev_size bev_price bev_mpg bev_range bev_size curveh_price curveh_mpg curveh_range curveh_size curveh_model_year
296 1 407 1 3 4 2004 2 2 2004 13000 1 2 -99 1 3 1 5 5 3 -99 2 3 1 1 4 3 20878 4 0 2014 0 0 4 4.25 4 43000 26 0 2 28000 23 0 2 24000 130 100 0 13000 -97 -99 1 2004
296 1 407 1 3 4 2004 2 2 2004 13000 1 2 -99 1 3 1 5 5 3 -99 2 3 1 1 4 3 20878 4 6 2017 3 0 4 4.88 4.15 26000 34 0 1 32000 46 0 1 18000 109 100 0 13000 -97 -99 1 2014
296 1 407 1 3 4 2004 2 2 2004 13000 1 2 -99 1 3 1 5 5 3 -99 2 3 1 1 4 3 20878 4 12 2020 6 0 4 5.38 4.31 18000 32 0 1 18000 52 0 0 18000 118 90 0 18000 109 100 0 2017
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 0 2014 0 0 1 3.75 4.75 26000 32 0 1 20000 40 0 1 28000 110 110 1 21000 25 -99 3 2003
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 1 2014 0 1 1 3.75 4.75 50000 22 0 2 35000 20 0 2 32000 100 110 1 21000 25 -99 3 2003
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 2 2015 1 0 2 4.05 4.91 16000 26 0 0 50000 28 0 2 21000 103 105 0 21000 25 -99 3 2003
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 8 2018 4 0 3 4.64 5.41 18000 28 0 1 20000 43 0 1 20000 92 80 1 16000 26 -99 0 2015
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 14 2021 7 0 1 5.21 5.75 18000 38 0 1 24000 66 0 0 20000 111 145 1 20000 43 -99 1 2018
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 15 2021 7 1 1 5.21 5.75 30000 46 0 1 28000 49 0 1 21000 131 120 0 20000 43 -99 1 2018
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 16 2022 8 0 1 5.35 5.75 20000 54 0 0 20000 56 0 1 28000 134 150 1 20000 43 -99 1 2018
297 0 611 1 2 2 2003 2 1 -99 21000 3 1 25 1 3 1 1 15 1 0 1 1 1 1 1 2 21060 2 17 2022 8 1 1 5.35 5.75 30000 44 0 1 28000 38 0 2 21000 124 110 0 20000 43 -99 1 2018
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 0 2014 0 0 1 3.25 4.5 26000 32 0 1 28000 23 0 2 24000 130 100 0 17000 26 -99 2 2010
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 1 2014 0 1 1 3.25 4.5 22000 20 0 1 32000 45 0 1 21000 100 100 0 17000 26 -99 2 2010
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 2 2015 1 0 1 3.71 4.63 22000 22 0 1 24000 46 0 0 32000 103 80 1 17000 26 -99 2 2010
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 3 2015 1 1 1 3.71 4.63 20000 35 0 0 32000 42 0 1 20000 83 95 1 17000 26 -99 2 2010
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 4 2016 2 0 3 4.33 4.67 50000 24 0 2 21000 44 0 0 28000 126 110 0 17000 26 -99 2 2010
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 10 2019 5 0 3 4.86 5.04 50000 31 0 2 28000 62 0 0 32000 125 85 1 21000 44 -99 0 2016
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 16 2022 8 0 1 5.53 5.44 16000 44 0 0 35000 31 0 2 21000 134 100 0 24000 60 -99 0 2019
298 0 674 2 4 2 2010 2 2 2014 17000 2 1 26 1 3 1 5 30 1 0 2 4 1 3 3 4 21784 1 17 2022 8 1 1 5.53 5.44 28000 22 0 2 28000 28 0 2 18000 124 100 0 24000 60 -99 0 2019
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 0 2014 0 0 2 3.5 4 30000 20 0 1 50000 23 0 2 24000 110 60 0 11000 -97 -99 2 2008
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 6 2017 3 0 3 4.31 4.35 20000 30 0 0 20000 56 0 1 32000 99 125 1 11000 -97 -99 2 2014
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 12 2020 6 0 1 5.27 4.64 22000 44 0 1 28000 52 0 0 18000 138 130 0 20000 56 -99 1 2017
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 13 2020 6 1 1 5.27 4.64 22000 40 0 1 35000 36 0 2 20000 128 90 1 20000 56 -99 1 2017
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 14 2021 7 0 1 5.54 4.74 16000 47 0 0 20000 49 0 1 28000 111 125 1 20000 56 -99 1 2017
299 0 446 1 6 2 2008 2 2 2013 11000 2 2 -99 2 3 1 3 -99 -99 -99 2 4 1 1 5 5 21234 6 15 2021 7 1 3 5.54 4.74 35000 33 0 2 28000 64 0 1 24000 121 105 0 20000 56 -99 1 2017
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 0 2014 0 0 1 3.5 5 13000 24 0 0 18000 40 0 0 20000 80 60 1 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 1 2014 0 1 1 3.5 5 43000 22 0 2 28000 45 0 1 28000 100 60 1 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 2 2015 1 0 1 4.07 5.08 20000 35 0 0 43000 28 0 2 24000 123 65 0 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 3 2015 1 1 1 4.07 5.08 28000 19 0 2 28000 42 0 0 28000 113 80 1 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 4 2016 2 0 1 3.99 5.32 22000 24 0 1 24000 48 0 0 28000 126 80 0 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 5 2016 2 1 1 3.99 5.32 18000 24 0 1 24000 54 0 1 28000 106 100 1 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 6 2017 3 0 1 4.19 5.42 25000 39 0 0 21000 46 0 0 28000 129 115 0 15000 35 -99 1 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 7 2017 3 1 1 4.19 5.42 26000 34 0 1 28000 50 0 0 18000 109 100 0 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 8 2018 4 0 1 4.24 5.41 50000 26 0 2 18000 60 0 0 21000 112 90 0 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 9 2018 4 1 1 4.24 5.41 16000 36 0 0 24000 48 0 1 24000 102 80 1 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 10 2019 5 0 1 4.6 5.52 30000 42 0 1 28000 45 0 1 21000 125 110 0 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 11 2019 5 1 1 4.6 5.52 13000 38 0 0 24000 62 0 0 18000 125 125 0 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 12 2020 6 0 1 4.94 5.66 22000 36 0 1 18000 60 0 0 28000 148 115 0 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 13 2020 6 1 1 4.94 5.66 26000 44 0 1 20000 52 0 1 28000 128 140 1 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 14 2021 7 0 1 5.26 5.64 20000 52 0 0 24000 59 0 1 20000 111 110 1 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 15 2021 7 1 1 5.26 5.64 26000 46 0 1 35000 34 0 2 20000 111 110 1 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 16 2022 8 0 1 5.38 5.79 22000 36 0 1 28000 64 0 0 24000 104 150 1 15000 35 -99 0 2005
300 1 344 1 2 4 2005 2 1 -99 15000 1 1 35 3 6 1 1 20 1 0 1 3 1 1 1 2 20708 2 17 2022 8 1 1 5.38 5.79 30000 48 0 1 32000 66 0 1 32000 134 100 1 15000 35 -99 0 2005
301 0 661 2 2 1 2001 2 2 2003 -97 2 2 -99 1 2 1 2 15 1 0 2 2 1 1 3 3 20720 6 0 2014 0 0 1 4 5.25 30000 20 0 1 28000 45 0 1 20000 110 90 1 -97 -97 -99 2 2001
301 0 661 2 2 1 2001 2 2 2003 -97 2 2 -99 1 2 1 2 15 1 0 2 2 1 1 3 3 20720 6 1 2014 0 1 1 4 5.25 26000 20 0 1 20000 50 0 1 28000 110 100 0 -97 -97 -99 2 2001
301 0 661 2 2 1 2001 2 2 2003 -97 2 2 -99 1 2 1 2 15 1 0 2 2 1 1 3 3 20720 6 2 2015 1 0 3 4.28 5.36 16000 35 0 0 20000 37 0 1 28000 93 95 1 -97 -97 -99 2 2001
301 0 661 2 2 1 2001 2 2 2003 -97 2 2 -99 1 2 1 2 15 1 0 2 2 1 1 3 3 20720 6 8 2018 4 0 2 5.03 5.69 22000 40 0 1 43000 34 0 2 28000 92 95 1 -97 -97 -99 1 2015
301 0 661 2 2 1 2001 2 2 2003 -97 2 2 -99 1 2 1 2 15 1 0 2 2 1 1 3 3 20720 6 15 2021 7 1 3 5.45 6.08 35000 33 0 2 32000 49 0 1 18000 141 135 0 -99 -97 -99 1 2018
302 0 764 2 2 2 2007 2 1 -99 22000 2 1 32 5 2 1 1 25 1 0 1 2 1 1 1 2 21875 6 0 2014 0 0 2 4 4.75 25000 24 0 0 43000 27 0 2 20000 110 90 1 22000 32 -99 2 2007
302 0 764 2 2 2 2007 2 1 -99 22000 2 1 32 5 2 1 1 25 1 0 1 2 1 1 1 2 21875 6 6 2017 3 0 1 4.65 4.82 28000 25 0 2 32000 51 0 1 28000 119 85 0 22000 32 -99 2 2014
302 0 764 2 2 2 2007 2 1 -99 22000 2 1 32 5 2 1 1 25 1 0 1 2 1 1 1 2 21875 6 7 2017 3 1 2 4.65 4.82 22000 34 0 1 20000 41 0 1 24000 119 100 0 25000 24 -99 0 2014
302 0 764 2 2 2 2007 2 1 -99 22000 2 1 32 5 2 1 1 25 1 0 1 2 1 1 1 2 21875 6 12 2020 6 0 2 5.07 5.16 16000 45 0 0 35000 36 0 2 20000 128 90 1 22000 34 -99 1 2017
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 0 2014 0 0 1 3 5 16000 33 0 0 35000 30 0 2 20000 110 60 1 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 1 2014 0 1 1 3 5 28000 22 0 2 28000 48 0 0 28000 110 70 0 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 2 2015 1 0 1 3.19 5.15 50000 15 0 2 28000 47 0 1 20000 113 95 1 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 3 2015 1 1 1 3.19 5.15 26000 26 0 1 50000 31 0 2 21000 123 90 0 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 4 2016 2 0 1 3.45 5.22 18000 32 0 1 24000 48 0 0 21000 136 110 0 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 5 2016 2 1 1 3.45 5.22 30000 28 0 1 28000 25 0 2 20000 106 85 1 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 6 2017 3 0 1 3.6 5.27 22000 38 0 1 43000 33 0 2 28000 89 90 1 18000 28 -99 2 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 7 2017 3 1 2 3.6 5.27 18000 38 0 1 21000 50 0 0 32000 89 105 1 18000 28 -99 1 2013
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 12 2020 6 0 1 3.93 5.56 50000 20 0 2 28000 57 0 1 20000 128 120 1 18000 38 -99 1 2017
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 13 2020 6 1 1 3.93 5.56 16000 50 0 0 50000 26 0 2 20000 118 140 1 18000 38 -99 1 2017
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 14 2021 7 0 1 3.92 5.59 43000 21 0 2 28000 37 0 2 28000 131 135 0 18000 38 -99 1 2017
303 0 1153 2 3 2 2013 2 1 -99 18000 2 1 28 4 6 1 2 20 1 0 1 5 3 1 2 3 21048 6 15 2021 7 1 2 3.92 5.59 18000 46 0 1 18000 62 0 0 21000 141 95 0 18000 38 -99 1 2017
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 0 2014 0 0 1 3.75 5.25 16000 28 0 0 18000 48 0 0 28000 130 85 0 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 1 2014 0 1 1 3.75 5.25 20000 33 0 0 28000 44 0 0 20000 80 90 1 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 2 2015 1 0 1 4.15 5.21 28000 19 0 2 43000 31 0 2 20000 93 115 1 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 3 2015 1 1 1 4.15 5.21 18000 22 0 1 24000 52 0 1 24000 123 90 0 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 4 2016 2 0 1 4.23 5.34 26000 36 0 1 24000 49 0 1 18000 116 80 0 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 5 2016 2 1 1 4.23 5.34 20000 37 0 0 28000 49 0 1 24000 126 70 0 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 6 2017 3 0 1 4.37 5.46 22000 26 0 1 50000 30 0 2 21000 109 115 0 25000 24 -99 2 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 7 2017 3 1 1 4.37 5.46 35000 21 0 2 21000 50 0 0 21000 119 75 0 25000 24 -99 1 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 8 2018 4 0 3 4.6 5.48 25000 41 0 0 24000 43 0 1 32000 112 130 1 25000 24 -99 1 2008
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 14 2021 7 0 1 4.73 5.89 16000 38 0 0 28000 54 0 1 32000 121 110 1 24000 43 -99 1 2018
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 15 2021 7 1 1 4.73 5.89 28000 21 0 2 28000 27 0 2 18000 121 95 0 24000 43 -99 1 2018
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 16 2022 8 0 1 4.96 6.07 30000 48 0 1 28000 51 0 1 21000 134 125 0 24000 43 -99 1 2018
304 1 789 1 4 4 2008 2 2 2009 25000 2 1 24 2 6 1 1 5 2 0 1 5 1 1 2 3 21113 4 17 2022 8 1 1 4.96 6.07 18000 40 0 1 50000 28 0 2 28000 134 115 1 24000 43 -99 1 2018
305 1 1337 1 3 2 2007 2 1 -99 17000 2 1 40 5 5 1 1 24 2 250 1 5 1 1 4 3 20735 6 0 2014 0 0 2 3.5 4 30000 24 0 1 20000 40 0 1 20000 100 75 1 17000 40 -99 2 2007
305 1 1337 1 3 2 2007 2 1 -99 17000 2 1 40 5 5 1 1 24 2 250 1 5 1 1 4 3 20735 6 6 2017 3 0 3 4.6 4.38 26000 30 0 1 28000 41 0 1 28000 109 75 0 17000 40 -99 2 2014
305 1 1337 1 3 2 2007 2 1 -99 17000 2 1 40 5 5 1 1 24 2 250 1 5 1 1 4 3 20735 6 12 2020 6 0 2 5.13 4.99 18000 44 0 1 28000 33 0 2 24000 118 90 1 28000 41 -99 1 2017
306 1 2559 2 2 2 2004 2 2 2010 17000 1 1 -98 4 2 1 1 30 2 100 1 4 1 1 1 2 20784 6 0 2014 0 0 3 3.25 4.25 26000 28 0 1 24000 48 0 0 28000 100 60 1 17000 -98 -99 1 2004
306 1 2559 2 2 2 2004 2 2 2010 17000 1 1 -98 4 2 1 1 30 2 100 1 4 1 1 1 2 20784 6 6 2017 3 0 3 3.63 4.63 30000 38 0 1 32000 56 0 1 32000 119 75 1 17000 -98 -99 1 2014
306 1 2559 2 2 2 2004 2 2 2010 17000 1 1 -98 4 2 1 1 30 2 100 1 4 1 1 1 2 20784 6 12 2020 6 0 3 4.63 4.91 35000 20 0 2 32000 57 0 1 21000 118 130 0 32000 56 -99 1 2017
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 0 2014 0 0 1 3.5 5.25 43000 14 0 2 21000 40 0 0 21000 130 70 0 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 1 2014 0 1 1 3.5 5.25 28000 26 0 2 24000 40 0 1 28000 100 85 0 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 2 2015 1 0 1 3.79 5.35 18000 30 0 1 24000 46 0 0 21000 133 105 0 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 3 2015 1 1 1 3.79 5.35 35000 27 0 2 28000 52 0 1 28000 83 80 1 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 4 2016 2 0 1 3.98 5.42 25000 28 0 0 28000 48 0 0 24000 116 70 0 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 5 2016 2 1 1 3.98 5.42 26000 28 0 1 28000 39 0 1 32000 86 70 1 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 6 2017 3 0 1 4.27 5.5 18000 34 0 1 28000 54 0 0 32000 99 90 1 4500 33 -99 1 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 7 2017 3 1 1 4.27 5.5 26000 30 0 1 50000 33 0 2 21000 129 100 0 4500 33 -99 0 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 8 2018 4 0 2 4.53 5.59 43000 18 0 2 24000 43 0 1 24000 122 95 1 4500 33 -99 0 2002
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 14 2021 7 0 1 5.36 6.03 30000 34 0 1 24000 62 0 0 20000 131 125 1 43000 18 -99 2 2018
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 15 2021 7 1 1 5.36 6.03 22000 46 0 1 28000 54 0 0 18000 141 135 0 43000 18 -99 2 2018
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 16 2022 8 0 1 5.59 6.11 13000 54 0 0 20000 61 0 1 24000 124 100 1 43000 18 -99 2 2018
307 1 384 2 2 4 2002 2 2 2009 4500 1 1 33 5 5 1 6 -99 -99 -99 1 1 1 1 1 1 21740 2 17 2022 8 1 1 5.59 6.11 22000 44 0 1 24000 66 0 1 20000 134 100 1 43000 18 -99 2 2018
308 1 17179 1 4 2 2004 2 1 -99 7600 1 2 -99 1 4 1 1 15 1 20 2 4 1 1 4 5 20706 6 0 2014 0 0 3 3.75 4 25000 33 0 0 18000 52 0 0 21000 100 70 0 7600 -97 -99 1 2004
308 1 17179 1 4 2 2004 2 1 -99 7600 1 2 -99 1 4 1 1 15 1 20 2 4 1 1 4 5 20706 6 6 2017 3 0 3 4.01 4.44 22000 30 0 1 21000 50 0 0 24000 99 75 1 7600 -97 -99 1 2014
308 1 17179 1 4 2 2004 2 1 -99 7600 1 2 -99 1 4 1 1 15 1 20 2 4 1 1 4 5 20706 6 12 2020 6 0 2 4.52 4.55 13000 36 0 0 18000 52 0 0 20000 98 90 1 21000 50 -99 0 2017
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 0 2014 0 0 1 3.5 5.25 16000 24 0 0 50000 27 0 2 24000 80 110 1 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 1 2014 0 1 1 3.5 5.25 16000 28 0 0 28000 27 0 2 32000 110 90 1 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 2 2015 1 0 1 3.51 5.41 13000 26 0 0 28000 21 0 2 20000 83 65 1 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 3 2015 1 1 1 3.51 5.41 43000 23 0 2 28000 46 0 0 20000 83 95 1 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 4 2016 2 0 1 3.45 5.48 18000 28 0 1 43000 32 0 2 18000 116 110 0 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 5 2016 2 1 1 3.45 5.48 50000 24 0 2 20000 54 0 1 21000 106 80 0 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 6 2017 3 0 1 3.69 5.52 30000 38 0 1 28000 41 0 1 24000 99 105 1 25000 25 -99 2 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 7 2017 3 1 1 3.69 5.52 18000 26 0 1 35000 33 0 2 24000 129 100 0 25000 25 -99 1 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 8 2018 4 0 1 4.09 5.56 43000 30 0 2 28000 27 0 2 24000 142 120 0 25000 25 -99 1 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 9 2018 4 1 1 4.09 5.56 16000 32 0 0 43000 27 0 2 28000 132 90 0 25000 25 -99 1 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 10 2019 5 0 1 4.25 5.75 20000 48 0 0 24000 55 0 1 18000 125 95 0 25000 25 -99 1 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 11 2019 5 1 1 4.25 5.75 22000 30 0 1 28000 58 0 0 21000 115 125 0 25000 25 -99 1 2010
309 1 1059 2 2 3 2010 2 2 2012 25000 2 1 25 2 2 1 1 2 1 0 1 2 2 1 2 2 20748 5 12 2020 6 0 1 4.47 5.84 22000 36 0 1 35000 29 0 2 21000 128 90 0 25000 25 -99 1 2010
